Time;GeigerCounts;Ozone;Pressure;Temperature;CO2;InsideTemp;Humidity;Relative Humidity;BME-Pressure;BME-Altitude
2025/04/27_22:18:53;6;20.0;945.4741851334885;23.62744883775711;1457;25.304296875;39.33275924153233;39.33275924153233;945.7671151844457;577.6287998944541
2025/04/27_22:18:54;6;20.0;945.447825488474;23.625393121242524;1457;25.309375;39.29352001198603;39.29352001198603;945.7429430594013;577.7268458974087
2025/04/27_22:18:55;8;20.0;945.4595527428557;23.629093410968782;1457;25.324609375;39.19821782925062;39.19821782925062;945.748222817957;577.7951204963481
2025/04/27_22:20:10;5;20.0;945.46666586729;23.67342836380005;1569;25.4767578125;37.722978048115635;37.722978048115635;945.7397775920125;577.8694696521628
2025/04/27_22:20:11;6;20.0;945.4779157992613;23.67178379058838;1569;25.481640625;37.689297671007054;37.689297671007054;945.7440480691313;577.8318736259325
2025/04/27_22:20:12;6;20.0;945.4476223948021;23.673908030986787;1569;25.48671875;37.767822587528364;37.767822587528364;945.7164820077243;578.0745595540025
2025/04/27_22:20:13;7;20.0;945.4234177644985;23.67322279214859;1569;25.491796875;37.68364780619941;37.68364780619941;945.7481260538153;577.7959723748595
2025/04/27_22:20:14;8;20.0;945.4628665951878;23.671372647285462;1568;25.481640625;37.72856975689939;37.72856975689939;945.7181737264258;578.059665845956
2025/04/27_22:20:15;8;20.0;945.4837881628995;23.677402749061585;1568;25.48671875;37.58267882914225;37.58263698518183;945.7527025660769;577.7556823983799
2025/04/27_22:20:16;10;20.0;945.4651733880825;23.674045078754425;1568;25.481640625;37.59953120975601;37.59953120975601;945.7508148943512;577.7723007657162
2025/04/27_22:20:17;10;20.0;945.3989027909015;23.676032271385193;1568;25.48671875;37.5770682557535;37.5770682557535;945.7452412352764;577.8213693662144
2025/04/27_22:20:18;10;20.0;945.4563062041948;23.675758175849914;1568;25.48671875;37.593899948307765;37.593899948307765;945.7604667169699;577.6873299529971
2025/04/27_22:20:19;10;20.0;945.4248804076068;23.677676844596864;1561;25.481640625;37.60514168261261;37.60514168261261;945.7423563630031;577.8467668933564
2025/04/27_22:20:20;10;20.0;945.4541236636177;23.67966403722763;1561;25.491796875;37.61071095968075;37.61071095968075;945.7142913950453;578.0938455025986
2025/04/27_22:20:21;11;20.0;945.4398302132438;23.67945846557617;1561;25.48671875;37.61073155802605;37.61073155802605;945.7266323209946;577.9851976199592
2025/04/27_22:20:22;11;20.0;945.4078242527431;23.677197177410125;1561;25.48671875;37.61634207619082;37.79587379775253;945.7350909173334;577.9107299176717
2025/04/27_22:20:23;11;20.0;945.394264137134;23.68267908811569;1561;25.496875;37.5882476768002;37.5882476768002;945.7408603353516;577.859937484819
2025/04/27_22:20:24;11;20.0;945.4263467866954;23.682336468696594;1557;25.48671875;37.1169699166713;37.1169699166713;945.7181737264258;577.8748311523901
2025/04/27_22:20:25;11;20.0;945.4585377282356;23.68774985551834;1557;25.48671875;37.5770682557535;37.5770682557535;945.7266323209946;577.9851976199592
2025/04/27_22:20:26;12;20.0;945.4617142595199;23.68336432695389;1557;25.496875;37.779005715197556;37.779005715197556;945.7459355766664;577.815256607794
2025/04/27_22:20:27;13;20.0;945.409516769516;23.680554847717286;1557;25.48671875;37.633173575461136;37.633173575461136;945.7147902890938;578.0894532830004
2025/04/27_22:20:28;14;20.0;945.4603145176306;23.688914761543273;1542;25.4767578125;37.54344649703228;37.66683632549382;945.7147902890938;578.0894532830004
2025/04/27_22:20:29;15;20.0;945.4507673600025;23.68781837940216;1542;25.48671875;37.55462587015851;37.55462587015851;945.7215571640409;578.0298784927121
2025/04/27_22:20:30;17;20.0;945.4143598907933;23.691518669128417;1542;25.481640625;37.59953120975601;37.59953120975601;945.7152890745831;578.0850620210211
2025/04/27_22:20:31;17;20.0;945.4696818315243;23.693779957294463;1542;25.481640625;37.56025764205368;37.56025764205368;945.7237476002674;578.0105942175501
2025/04/27_22:20:32;18;20.0;945.4825139796588;23.69624681711197;1542;25.481640625;37.52659422507534;37.52659422507534;945.7000637328115;578.2191053870364
2025/04/27_22:20:33;18;20.0;945.4403420407677;23.693368813991547;1534;25.48671875;37.30213888480731;37.30213888480731;945.7249406019391;578.0000912232638
2025/04/27_22:20:34;18;20.0;945.4192331786238;23.69069638252258;1534;25.491796875;37.52094039782029;37.52094039782029;945.7413591197958;577.8555463300572
2025/04/27_22:20:35;18;20.0;945.4484081201302;23.695698626041413;1534;25.4767578125;37.63882380700277;37.63882380700277;945.7380858991943;577.8843628568607
2025/04/27_22:20:36;18;20.0;945.4211556467719;23.69967301130295;1534;25.481640625;37.48731981982822;37.48731981982822;945.7440480691313;577.7574076030294
2025/04/27_22:20:37;19;20.0;945.4213053688858;23.6942596244812;1534;25.4767578125;37.35829471412949;37.35829471412949;945.6957936017435;578.2566997824391
2025/04/27_22:20:38;19;20.0;945.4347167119053;23.7009064412117;1537;25.4767578125;37.48173034969882;37.48173034969882;945.7431609778617;577.9097613601663
2025/04/27_22:20:39;20;20.0;945.4431971765449;23.698576629161835;1537;25.4767578125;37.50978328199512;37.50978328199512;945.7431609778617;577.8396833056016
2025/04/27_22:20:40;20;20.0;945.4553417067509;23.6911075258255;1537;25.4666015625;37.65569492817705;37.65569492817705;945.7069409440295;578.0884804364421
2025/04/27_22:20:41;21;20.0;945.4391449344472;23.696383864879607;1537;25.4767578125;37.50978328199512;37.50978328199512;945.7431609778617;577.8396833056016
2025/04/27_22:20:42;21;20.0;945.4638101313592;23.68816099882126;1537;25.4716796875;37.50980499732974;37.50980499732974;945.7538094070635;577.7459381900647
2025/04/27_22:20:43;21;20.0;945.4252225146612;23.682542040348054;1543;25.4767578125;37.49856213668737;37.49856213668737;945.7685363807572;577.979839631986
2025/04/27_22:20:44;21;20.0;945.4571601741976;23.68781837940216;1543;25.4767578125;37.554667495082626;37.554667495082626;945.7363942064466;577.8992560825097
2025/04/27_22:20:45;22;20.0;945.4293242389828;23.680691895484923;1543;25.481640625;37.5658681793368;37.5658681793368;945.7186724846443;578.0552748367905
2025/04/27_22:20:46;22;20.0;945.4329124882133;23.68487185239792;1543;25.4767578125;37.67248575194479;37.67248575194479;945.7668446867352;577.6311812257396
